1784415769.7184 -0.00119 -0.00184 -1.77328 -0.13183
1784415769.7284 -0.00118 -0.00183 -1.77328 -0.13183
1784415769.7386 -0.00119 -0.00183 -1.77328 -0.13183
1784415769.7488 -0.00120 -0.00183 -1.77328 -0.13183
1784415769.7592 -0.00121 -0.00183 -1.77328 -0.13183
1784415769.7687 -0.00122 -0.00183 -1.77328 -0.13183
1784415769.7789 -0.00122 -0.00183 -1.77329 -0.13183
1784415769.7887 -0.00123 -0.00183 -1.77329 -0.13183
1784415769.7986 -0.00124 -0.00183 -1.77329 -0.13183
1784415769.8089 -0.00125 -0.00183 -1.77329 -0.13183
1784415769.8190 -0.00124 -0.00182 -1.77329 -0.13183
1784415769.8289 -0.00124 -0.00181 -1.77329 -0.13183
1784415769.8388 -0.00124 -0.00180 -1.77329 -0.13183
1784415769.8487 -0.00125 -0.00180 -1.77330 -0.13183
1784415769.8591 -0.00126 -0.00180 -1.77330 -0.13183
1784415769.8688 -0.00126 -0.00180 -1.77330 -0.13183
1784415769.8788 -0.00127 -0.00179 -1.77330 -0.13183
1784415769.8888 -0.00127 -0.00179 -1.77330 -0.13183
1784415769.8987 -0.00128 -0.00179 -1.77330 -0.13183
1784415769.9086 -0.00129 -0.00179 -1.77330 -0.13183
1784415769.9189 -0.00130 -0.00179 -1.77330 -0.13183
1784415769.9288 -0.00129 -0.00178 -1.77330 -0.13183
1784415769.9386 -0.00129 -0.00176 -1.77331 -0.13183
1784415769.9487 -0.00129 -0.00176 -1.77331 -0.13183
1784415769.9588 -0.00129 -0.00175 -1.77331 -0.13183
1784415769.9689 -0.00130 -0.00175 -1.77331 -0.13183
1784415769.9786 -0.00130 -0.00175 -1.77331 -0.13183
1784415769.9889 -0.00131 -0.00174 -1.77331 -0.13183
1784415769.9987 -0.00131 -0.00173 -1.77331 -0.13183
1784415770.0085 -0.00131 -0.00173 -1.77331 -0.13183
1784415770.0187 -0.00132 -0.00173 -1.77331 -0.13183
1784415770.0286 -0.00132 -0.00173 -1.77331 -0.13183
1784415770.0390 -0.00132 -0.00172 -1.77331 -0.13183
1784415770.0488 -0.00132 -0.00171 -1.77332 -0.13183
1784415770.0590 -0.00132 -0.00170 -1.77332 -0.13183
1784415770.0689 -0.00132 -0.00169 -1.77332 -0.13183
1784415770.0787 -0.00132 -0.00169 -1.77332 -0.13183
1784415770.0889 -0.00133 -0.00168 -1.77332 -0.13183
1784415770.0987 -0.00133 -0.00168 -1.77332 -0.13183
1784415770.1089 -0.00133 -0.00167 -1.77332 -0.13183
1784415770.1189 -0.00133 -0.00167 -1.77332 -0.13183
1784415770.1290 -0.00134 -0.00166 -1.77332 -0.13183
1784415770.1389 -0.00849 0.00350 -1.77331 -0.13183
1784415770.1489 0.00533 -0.00524 -1.77333 -0.13183
1784415770.1589 -0.00161 0.00027 -1.77332 -0.13183
1784415770.1689 -0.00132 0.00024 -1.77331 -0.13183
1784415770.1788 -0.00198 -0.00053 -1.77331 -0.13183
1784415770.1892 -0.00250 -0.00115 -1.77330 -0.13183
1784415770.1991 -0.00259 -0.00133 -1.77330 -0.13183
1784415770.2090 -0.00239 -0.00123 -1.77330 -0.13183
1784415770.2190 -0.00217 -0.00109 -1.77329 -0.13183
1784415770.2289 -0.00189 -0.00089 -1.77329 -0.13183
1784415770.2389 -0.00169 -0.00077 -1.77329 -0.13183
1784415770.2490 -0.00160 -0.00076 -1.77328 -0.13183
1784415770.2590 -0.00186 -0.00110 -1.77328 -0.13183
1784415770.2690 -0.00206 -0.00137 -1.77328 -0.13183
1784415770.2788 -0.00207 -0.00144 -1.77328 -0.13183
1784415770.2888 -0.00196 -0.00140 -1.77328 -0.13183
1784415770.2987 -0.00184 -0.00134 -1.77327 -0.13183
1784415770.3088 -0.00177 -0.00133 -1.77327 -0.13183
1784415770.3187 -0.00173 -0.00134 -1.77327 -0.13183
1784415770.3287 -0.00170 -0.00137 -1.77327 -0.13183
1784415770.3389 -0.00168 -0.00140 -1.77327 -0.13183
1784415770.3489 -0.00166 -0.00143 -1.77327 -0.13183
1784415770.3592 -0.00163 -0.00145 -1.77327 -0.13183
1784415770.3690 -0.00157 -0.00144 -1.77326 -0.13183
1784415770.3787 -0.00153 -0.00143 -1.77326 -0.13183
1784415770.3890 -0.00149 -0.00144 -1.77326 -0.13183
1784415770.3988 -0.00147 -0.00145 -1.77326 -0.13183
1784415770.4092 -0.00145 -0.00147 -1.77326 -0.13183
1784415770.4188 -0.00142 -0.00148 -1.77326 -0.13183
1784415770.4288 -0.00140 -0.00149 -1.77326 -0.13183
1784415770.4388 -0.00137 -0.00150 -1.77326 -0.13183
1784415770.4490 -0.00135 -0.00151 -1.77326 -0.13183
1784415770.4593 -0.00133 -0.00151 -1.77326 -0.13183
1784415770.4689 -0.00131 -0.00152 -1.77326 -0.13183
1784415770.4792 -0.00129 -0.00153 -1.77326 -0.13183
1784415770.4891 -0.00127 -0.00153 -1.77326 -0.13183
1784415770.4989 -0.00125 -0.00154 -1.77326 -0.13183
1784415770.5091 -0.00124 -0.00154 -1.77326 -0.13183
1784415770.5189 -0.00122 -0.00154 -1.77326 -0.13183
1784415770.5293 -0.00121 -0.00155 -1.77326 -0.13183
1784415770.5391 -0.00119 -0.00155 -1.77326 -0.13183
1784415770.5495 -0.00118 -0.00155 -1.77326 -0.13183
1784415770.5592 -0.00116 -0.00155 -1.77326 -0.13183
1784415770.5693 -0.00115 -0.00155 -1.77326 -0.13183
1784415770.5791 -0.00114 -0.00156 -1.77327 -0.13183
1784415770.5891 -0.00112 -0.00155 -1.77327 -0.13183
1784415770.5989 -0.00111 -0.00155 -1.77327 -0.13183
1784415770.6090 -0.00110 -0.00155 -1.77327 -0.13183
1784415770.6192 -0.00109 -0.00155 -1.77327 -0.13183
1784415770.6290 -0.00108 -0.00155 -1.77327 -0.13182
1784415770.6391 -0.00107 -0.00154 -1.77327 -0.13182
1784415770.6489 -0.00106 -0.00154 -1.77327 -0.13182
1784415770.6591 -0.00105 -0.00154 -1.77327 -0.13182
1784415770.6691 -0.00104 -0.00153 -1.77327 -0.13182
